label,source,target
,"2 0 1 3 年 1 2 月 2 9 日 下 午 4 时 3 0 分 许 , 深 圳 龙 岗 区 横 岗 街 道 六 约 社 区 城 管 队 长 陈 锦 文 在 柜 员 机 取 钱 时 , 遭 到 3 名 不 明 身 份 男 子 的 追 砍 。 监 控 录 像 显 示 , 整 个 作 案 过 程 仅 2 3 秒 , 陈 锦 文 被 砍 1 2 刀 。 陈 锦 文 讲 述 , 此 事 与 自 己 上 周 向 社 区 讨 要 说 法 有 关 。 目 前 , 案 件 还 在 进 一 步 调 查 中 。
","B_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T I_T O O B_LOC I_LOC I_LOC I_LOC I_LOC O O B_LOC I_LOC O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T O B_PER I_PER I_PER O O O O O O B_PER I_PER I_PER O O O O O O O O B_T I_T O O O O O O O O O O B_T I_T O O O O O O O O O O O O
"
,"昨 天 上 午 , 微 博 上 的 一 条 消 息 让 武 汉 网 友 炸 了 锅 : 7 2 路 公 交 车 司 机 将 一 名 挑 着 担 子 的 乘 客 赶 下 车 后 , 又 追 下 车 去 踢 了 几 脚 。 网 友 们 认 为 , 该 司 机 有 欺 负 弱 势 群 体 之 嫌 。
","B_T I_T I_T I_T O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"曝 光 的 网 友 是 “ @ 其 实 我 只 是 一 名 演 员 ” , 他 在 微 博 中 说 : “ 今 天 早 上 8 点 半 左 右 , 公 交 南 湖 山 庄 站 , 7 2 路 的 司 机 把 一 挑 着 担 子 的 民 工 给 推 下 了 车 , 不 让 其 上 车 。 民 工 争 执 了 几 句 , 司 机 下 车 后 给 了 他 几 脚 。 ” 他 还 给 微 博 配 了 图 , 图 片 显 示 , 一 名 农 民 工 模 样 的 男 子 正 在 弯 腰 捡 扁 担 , 扁 担 两 头 各 挂 着 一 个 麻 袋 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"微 博 发 出 后 , 许 多 网 友 纷 纷 指 责 司 机 。 网 友 “ @ 魏 你 好 吧 ” 说 : “ 无 论 情 况 是 怎 么 样 的 , 只 要 这 位 民 工 兄 弟 没 有 动 手 , 而 司 机 动 手 打 人 了 , 那 就 不 用 多 说 , 司 机 必 须 道 歉 。 ”
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"[ 7 2 路 公 交 车 所 属 的 公 交 集 团 五 分 公 司 回 复 称 , 当 事 司 机 为 薛 某 , 事 发 时 正 值 早 高 峰 期 , 那 位 男 乘 客 用 扁 担 挑 着 两 大 袋 行 李 上 车 。 薛 某 因 担 心 这 些 物 品 占 用 空 间 过 大 影 响 其 他 乘 客 , 就 要 求 他 下 车 。 两 人 在 争 执 中 , 乘 客 先 开 口 骂 人 , 薛 某 随 后 下 车 与 之 理 论 。 另 外 , 公 交 集 团 五 公 司 还 表 示 , 薛 某 已 认 识 到 自 己 的 错 误 , 想 通 过 报 社 向 挑 担 子 的 乘 客 道 歉 , 并 保 证 以 后 不 再 发 生 类 似 的 事 情 。 ( 记 者 戴 维 )
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O
"
,"人 民 网 福 州 1 月 1 日 电 ( 记 者 钟 巧 花 ) 从 福 建 省 交 通 运 输 厅 运 管 局 传 来 消 息 , 预 计 元 旦 当 日 全 省 公 路 客 运 量 将 突 破 2 0 0 万 人 次 、 城 市 公 交 客 运 量 将 达 6 6 0 万 人 次 。
","O O O B_LOC I_LOC I_T I_T I_T I_T O O O O B_PER I_PER I_PER O O B_LOC I_LOC I_LOC O O O O O O O O O O O O O O O B_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"据 了 解 , 2 0 1 4 年 元 旦 虽 然 仅 放 假 一 天 , 但 因 紧 连 周 末 , 许 多 旅 客 将 会 选 择 休 假 两 天 形 成 一 个 小 长 假 , 加 上 厦 深 、 向 莆 等 高 铁 带 动 的 旅 游 发 展 , 福 建 运 输 安 全 保 障 工 作 依 然 繁 重 。
","O O O O B_T I_T I_T I_T I_T I_T I_T O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O
"
,"省 交 通 运 输 厅 运 管 局 指 导 各 级 运 管 机 构 、 各 客 运 企 业 发 挥 中 短 途 接 驳 点 多 面 广 、 直 接 通 达 县 城 乡 镇 的 优 势 , 科 学 合 理 地 设 计 客 运 接 驳 班 线 , 发 展 与 高 铁 线 路 垂 直 的 支 线 运 输 、 短 途 客 运 、 农 村 客 运 , 开 辟 城 市 公 交 专 线 , 并 对 高 铁 火 车 站 出 租 车 运 行 加 强 监 管 , 确 保 民 众 出 行 方 便 、 安 全 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"厦 门 市 加 密 现 有 1 2 条 常 规 公 交 线 路 班 次 , 日 计 划 发 车 从 1 4 4 5 班 次 增 至 1 5 6 1 班 次 ; B R T 快 1 B 路 厦 门 北 站 末 班 发 车 时 间 由 2 2 : 1 5 延 长 至 2 3 : 1 5 , 与 末 班 动 车 相 衔 接 ; 增 开 厦 门 北 站 — 思 北 的 大 站 快 运 线 路 ( 9 5 7 线 ) , 方 便 旅 客 进 出 岛 。 同 时 , 计 划 每 日 统 一 调 度 安 排 岛 外 4 家 出 租 汽 车 公 司 共 计 2 0 0 辆 出 租 汽 车 作 为 日 常 指 定 专 用 保 障 运 力 。 旅 游 专 线 方 面 , 在 厦 门 北 站 — 高 崎 机 场 快 线 基 础 上 , 再 开 通 北 站 旅 游 1 线 ( 厦 门 北 站 — 梧 村 车 站 ) 和 旅 游 2 线 ( 厦 门 北 站 — 曾 厝 垵 ) , 计 划 每 条 线 路 各 投 入 旅 游 客 车 1 0 辆 , 日 发 5 4 班 次 。
","B_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O B_PER I_PER O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O B_LOC I_LOC O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"漳 州 计 划 新 增 A 3 、 B 3 等 2 条 直 达 火 车 站 公 交 线 路 , 投 放 公 交 车 2 0 辆 ; 优 化 1 1 路 和 2 8 路 原 线 路 走 向 , 对 接 火 车 站 。 此 外 , 东 山 县 投 资 2 6 0 万 元 购 置 6 辆 液 化 天 然 气 公 交 车 , 将 投 用 于 厦 深 高 铁 云 霄 站 至 东 山 岛 的 客 运 专 线 , 实 现 东 山 与 厦 深 铁 路 的 无 缝 对 接 。
","B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O B_LOC I_LOC I_LOC O O O O O O O O B_LOC I_LOC O O O O O O O O O O O
"
,"此 外 , 为 方 便 服 务 旅 客 购 票 , 除 设 立 学 生 、 农 民 工 售 票 专 窗 , 实 行 网 上 售 票 、 手 机 售 票 、 自 助 售 票 等 方 便 群 众 购 票 的 措 施 外 , 福 州 闽 运 汽 车 北 站 、 南 站 、 西 站 2 0 1 4 年 春 运 客 车 票 预 售 期 从 原 来 的 2 0 天 调 整 为 2 5 天 , 最 大 限 度 地 方 便 旅 客 购 票 。 同 时 , 省 内 各 大 客 运 站 还 将 视 预 售 情 况 对 相 关 线 路 班 次 进 行 加 密 , 让 旅 客 真 正 走 得 了 、 走 得 好 、 走 得 及 时 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"习 近 平 在 茶 话 会 上 同 与 会 人 士 亲 切 交 谈 。 新 华 社 记 者 鞠 鹏 摄
","B_PER I_PER I_PER O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG O O B_PER I_PER O
"
,"[ 中 国 人 民 政 治 协 商 会 议 全 国 委 员 会 1 2 月 3 1 日 上 午 在 全 国 政 协 礼 堂 举 行 新 年 茶 话 会 。 党 和 国 家 领 导 人 习 近 平 、 李 克 强 、 张 德 江 、 俞 正 声 、 刘 云 山 、 王 岐 山 、 张 高 丽 等 同 各 民 主 党 派 中 央 、 全 国 工 商 联 负 责 人 和 无 党 派 人 士 代 表 、 中 央 和 国 家 机 关 有 关 方 面 负 责 人 以 及 首 都 各 族 各 界 代 表 欢 聚 一 堂 , 共 迎 2 0 1 4 年 元 旦 。
","B_LOC I_LOC I_LOC O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_T I_T I_T O B_ORG I_ORG I_ORG I_ORG O O O O B_T I_T O O O O O O O O O O O B_PER I_PER I_PER O B_PER I_PER I_PER O B_PER I_PER I_PER O B_PER I_PER I_PER O B_PER I_PER I_PER O B_PER I_PER I_PER O B_PER I_PER I_PER O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T I_T I_T I_T I_T I_T O
"
,"中 共 中 央 总 书 记 、 国 家 主 席 、 中 央 军 委 主 席 习 近 平 在 茶 话 会 上 发 表 重 要 讲 话 , 强 调 要 大 力 弘 扬 与 时 俱 进 、 锐 意 进 取 、 勤 于 探 索 、 勇 于 实 践 的 改 革 创 新 精 神 , 争 当 改 革 的 坚 定 拥 护 者 和 积 极 实 践 者 , 用 自 己 勤 劳 的 双 手 在 改 革 实 践 中 创 造 更 加 幸 福 的 生 活 。
","B_ORG I_ORG I_ORG I_ORG O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"习 近 平 在 讲 话 中 代 表 中 共 中 央 、 国 务 院 和 中 央 军 委 , 向 各 民 主 党 派 、 工 商 联 和 无 党 派 人 士 、 各 人 民 团 体 , 向 全 国 广 大 工 人 、 农 民 、 知 识 分 子 、 干 部 和 各 界 人 士 , 向 人 民 解 放 军 指 战 员 、 武 警 官 兵 和 公 安 民 警 , 向 香 港 特 别 行 政 区 同 胞 、 澳 门 特 别 行 政 区 同 胞 、 台 湾 同 胞 和 海 外 侨 胞 , 向 关 心 和 支 持 中 国 现 代 化 建 设 的 国 际 友 人 致 以 诚 挚 的 祝 福 , 祝 大 家 新 年 好 。
","B_PER I_PER I_PER O O O O O O B_ORG I_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O B_LOC I_LOC O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O B_T I_T O O
"
,"习 近 平 指 出 , 2 0 1 3 年 是 全 面 贯 彻 落 实 中 共 十 八 大 精 神 的 开 局 之 年 。 中 共 中 央 团 结 带 领 全 国 各 族 人 民 , 坚 持 稳 中 求 进 工 作 总 基 调 , 沉 着 应 对 各 种 风 险 和 挑 战 , 全 面 推 进 社 会 主 义 经 济 建 设 、 政 治 建 设 、 文 化 建 设 、 社 会 建 设 、 生 态 文 明 建 设 , 对 全 面 深 化 改 革 作 出 总 体 部 署 , 推 动 国 防 和 军 队 建 设 迈 出 新 步 伐 , 推 动 全 方 位 外 交 打 开 新 局 面 , 群 众 路 线 教 育 实 践 活 动 取 得 重 要 阶 段 性 成 果 , 实 现 良 好 开 局 。
","B_PER I_PER I_PER O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"习 近 平 强 调 , 2 0 1 4 年 将 是 我 国 发 展 进 程 中 十 分 重 要 的 一 年 。 新 的 一 年 , 应 该 有 新 的 奋 斗 、 新 的 收 获 。 我 们 要 全 面 贯 彻 落 实 中 共 十 八 大 和 十 八 届 二 中 、 三 中 全 会 精 神 , 以 邓 小 平 理 论 、 “ 三 个 代 表 ” 重 要 思 想 、 科 学 发 展 观 为 指 导 , 坚 持 改 革 创 新 , 坚 持 稳 中 求 进 , 全 面 做 好 各 项 工 作 。 要 保 持 香 港 、 澳 门 长 期 繁 荣 稳 定 ; 坚 持 “ 和 平 统 一 、 一 国 两 制 ” 方 针 , 为 两 岸 同 胞 谋 福 祉 。 要 同 各 国 人 民 一 道 为 人 类 和 平 与 发 展 的 崇 高 事 业 而 不 懈 努 力 。
","B_PER I_PER I_PER O O O B_T I_T I_T I_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"习 近 平 指 出 , 中 共 十 八 届 三 中 全 会 吹 响 了 全 面 深 化 改 革 新 的 号 角 。 开 弓 没 有 回 头 箭 , 我 们 要 坚 定 不 移 实 现 改 革 目 标 。 当 今 世 界 , 机 遇 和 挑 战 并 存 。 风 云 变 幻 , 最 需 要 的 是 战 略 定 力 ; 竞 争 激 烈 , 最 重 要 的 是 急 流 勇 进 ; 迎 接 挑 战 , 最 根 本 的 是 改 革 创 新 。 改 革 , 最 本 质 的 要 求 就 是 创 新 。 中 华 民 族 是 具 有 伟 大 创 新 精 神 的 民 族 。 我 们 的 事 业 是 一 点 一 滴 干 出 来 的 , 我 们 的 道 路 是 一 步 一 个 脚 印 走 出 来 的 。 我 们 要 坚 持 一 切 从 实 际 出 发 , 凝 聚 广 大 人 民 群 众 智 慧 和 力 量 , 善 作 善 成 , 努 力 把 全 面 深 化 改 革 的 蓝 图 变 为 现 实 。
","B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"习 近 平 强 调 , 在 即 将 过 去 的 一 年 里 , 人 民 政 协 高 举 爱 国 主 义 、 社 会 主 义 旗 帜 , 推 进 政 治 协 商 、 民 主 监 督 、 参 政 议 政 制 度 建 设 , 为 推 动 经 济 社 会 发 展 、 深 化 改 革 开 放 、 健 全 社 会 主 义 协 商 民 主 制 度 等 各 项 事 业 作 出 了 重 要 贡 献 。 在 新 的 一 年 里 , 参 加 人 民 政 协 的 各 党 派 团 体 和 各 族 各 界 人 士 要 引 导 所 联 系 成 员 和 群 众 理 解 改 革 、 支 持 改 革 、 参 与 改 革 。 人 民 政 协 要 充 分 发 挥 作 为 协 商 民 主 重 要 渠 道 作 用 , 为 实 现 “ 两 个 一 百 年 ” 奋 斗 目 标 作 出 新 的 更 大 的 贡 献 。
","B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"茶 话 会 由 中 共 中 央 政 治 局 常 委 、 全 国 政 协 主 席 俞 正 声 主 持 。 他 指 出 , 习 近 平 总 书 记 的 重 要 讲 话 , 回 顾 总 结 了 即 将 过 去 的 一 年 , 在 极 为 错 综 复 杂 的 形 势 下 , 中 共 中 央 团 结 带 领 全 国 各 族 人 民 在 改 革 开 放 和 社 会 主 义 现 代 化 建 设 中 取 得 的 新 成 就 , 对 做 好 明 年 党 和 国 家 各 项 工 作 提 出 了 明 确 要 求 , 并 发 出 了 弘 扬 改 革 创 新 精 神 的 重 要 号 召 。 讲 话 充 分 肯 定 了 统 一 战 线 和 人 民 政 协 围 绕 党 和 国 家 中 心 工 作 作 出 的 贡 献 , 对 做 好 新 形 势 下 的 统 一 战 线 、 人 民 政 协 工 作 提 出 了 殷 切 希 望 和 明 确 要 求 。 我 们 一 定 要 认 真 学 习 贯 彻 习 近 平 总 书 记 的 重 要 讲 话 精 神 , 把 思 想 和 认 识 统 一 到 中 共 中 央 决 策 部 署 上 来 , 把 智 慧 和 力 量 凝 聚 到 理 解 、 支 持 和 参 与 改 革 上 来 , 谱 写 统 一 战 线 和 人 民 政 协 事 业 新 篇 章 , 为 党 和 国 家 事 业 发 展 作 出 新 贡 献 。
","O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O B_ORG I_ORG I_ORG I_ORG O O B_PER I_PER I_PER O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"[ 民 革 中 央 主 席 万 鄂 湘 代 表 各 民 主 党 派 中 央 、 全 国 工 商 联 和 无 党 派 人 士 讲 话 , 表 示 将 更 加 紧 密 地 团 结 在 以 习 近 平 同 志 为 总 书 记 的 中 共 中 央 周 围 , 锐 意 进 取 , 攻 坚 克 难 , 为 全 面 建 成 小 康 社 会 、 不 断 夺 取 中 国 特 色 社 会 主 义 新 胜 利 、 实 现 中 华 民 族 伟 大 复 兴 的 中 国 梦 而 努 力 奋 斗 。
","O O O O O O O B_PER I_PER I_PER O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O O O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O
"
,"茶 话 会 上 , 习 近 平 等 来 到 各 界 人 士 中 间 , 同 大 家 亲 切 握 手 , 互 致 问 候 。 随 后 , 部 分 全 国 政 协 委 员 和 文 艺 工 作 者 表 演 了 精 彩 节 目 , 与 会 者 共 叙 友 谊 、 同 迎 新 年 , 会 场 气 氛 十 分 热 烈 。
","O O O O O B_PER I_PER I_PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O O O O O O O O
"
,"在 京 中 共 中 央 政 治 局 委 员 、 中 央 书 记 处 书 记 , 部 分 在 京 全 国 人 大 、 国 务 院 领 导 同 志 , 全 国 政 协 领 导 同 志 和 曾 任 全 国 政 协 副 主 席 的 在 京 老 同 志 出 席 茶 话 会 。 ( 记 者 刘 维 涛 )
","O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O B_ORG I_ORG I_ORG I_ORG O B_ORG I_ORG I_ORG O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O B_ORG I_ORG I_ORG I_ORG O O O O O O O O O O O O O O O O O O B_PER I_PER I_PER O
"
,"[ 婴 儿 安 全 岛 外 观
","O O O O O O O O
"
,"大 概 4 平 方 米 的 小 木 屋 , 中 间 的 木 板 上 画 着 粉 红 色 的 鲜 花 , 还 有 几 只 蝴 蝶 — — 这 就 是 厦 门 第 一 个 “ 婴 儿 安 全 岛 ” 。 从 今 天 开 始 , 这 个 婴 儿 安 全 岛 正 式 启 用 , 为 那 些 弃 婴 带 来 重 新 出 发 的 新 希 望 。
","O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O B_T I_T O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"
,"导 报 记 者 从 厦 门 市 民 政 局 了 解 到 , 根 据 民 政 部 和 省 民 政 厅 关 于 开 展 “ 婴 儿 安 全 岛 ” 试 点 工 作 的 安 排 , 全 省 目 前 有 福 州 和 厦 门 开 展 试 点 工 作 , 厦 门 “ 婴 儿 安 全 岛 ” 试 点 暂 时 设 定 在 社 会 福 利 中 心 门 口 , 试 点 时 间 将 从 今 天 开 始 到 今 年 年 底 。
","O O O O O B_LOC I_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O B_LOC I_LOC O B_LOC I_LOC O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_T I_T O O O B_T I_T O O O
"
